;nivel;ITTER107;Territory;Indicators;Type of accommodation;TIME;Value
11082902;2;ITG16;Enna;arrivals;other collective accommodation establishments;2013-9;1894.0
11082903;2;ITG16;Enna;arrivals;other collective accommodation establishments;2013-10;1767.0
11082904;2;ITG16;Enna;arrivals;other collective accommodation establishments;2013-11;414.0
11082905;2;ITG16;Enna;arrivals;other collective accommodation establishments;2013-12;247.0
11082907;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-1;454.0
11082908;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-2;538.0
11082909;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-3;795.0
11082910;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-4;2067.0
11082911;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-5;3788.0
11082912;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-6;2576.0
11082913;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-7;2636.0
11082914;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-8;2845.0
11082915;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-9;2963.0
11082916;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-10;2570.0
11082917;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-11;586.0
11082918;2;ITG16;Enna;nights spent;other collective accommodation establishments;2013-12;341.0
11082930;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-1;5917.0
11082931;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-2;8080.0
11082932;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-3;17586.0
11082933;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-4;28963.0
11082934;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-5;39887.0
11082935;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-6;36106.0
11082936;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-7;31330.0
11082937;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-8;32914.0
11082938;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-9;40145.0
11082939;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-10;33131.0
11082940;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-11;10022.0
11082941;2;ITG17;Catania;arrivals;total collective accommodation establishments;2013-12;8887.0
11082943;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-1;17919.0
11082944;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-2;23688.0
11082945;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-3;45782.0
11082946;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-4;69174.0
11082947;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-5;98052.0
11082948;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-6;92894.0
11082949;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-7;98274.0
11082950;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-8;107122.0
11082951;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-9;107152.0
11082952;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-10;84464.0
11082953;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-11;30817.0
11082954;2;ITG17;Catania;nights spent;total collective accommodation establishments;2013-12;28582.0
11082956;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-1;4879.0
11082957;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-2;6843.0
11082958;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-3;14789.0
11082959;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-4;23227.0
11082960;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-5;32233.0
11082961;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-6;30222.0
11082962;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-7;23696.0
11082963;2;ITG17;Catania;arrivals;hotels and similar establishments;2013-8;25716.0
